"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GFCF","TOT","QGRWTH","Q","1960-Q2",1.995809,
"AUS","GFCF","TOT","QGRWTH","Q","1960-Q3",0.313081,
"AUS","GFCF","TOT","QGRWTH","Q","1960-Q4",4.486492,
"AUS","GFCF","TOT","QGRWTH","Q","1961-Q1",1.260151,
"AUS","GFCF","TOT","QGRWTH","Q","1961-Q2",1.29056,
"AUS","GFCF","TOT","QGRWTH","Q","1961-Q3",2.06589,
"AUS","GFCF","TOT","QGRWTH","Q","1961-Q4",-4.699064,
"AUS","GFCF","TOT","QGRWTH","Q","1962-Q1",2.011602,
"AUS","GFCF","TOT","QGRWTH","Q","1962-Q2",-1.339081,
"AUS","GFCF","TOT","QGRWTH","Q","1962-Q3",4.834062,
"AUS","GFCF","TOT","QGRWTH","Q","1962-Q4",0.097544,
"AUS","GFCF","TOT","QGRWTH","Q","1963-Q1",4.863572,
"AUS","GFCF","TOT","QGRWTH","Q","1963-Q2",0.39706,
"AUS","GFCF","TOT","QGRWTH","Q","1963-Q3",2.549647,
"AUS","GFCF","TOT","QGRWTH","Q","1963-Q4",2.986789,
"AUS","GFCF","TOT","QGRWTH","Q","1964-Q1",0.501952,
"AUS","GFCF","TOT","QGRWTH","Q","1964-Q2",5.200571,
"AUS","GFCF","TOT","QGRWTH","Q","1964-Q3",-0.640543,
"AUS","GFCF","TOT","QGRWTH","Q","1964-Q4",1.554797,
"AUS","GFCF","TOT","QGRWTH","Q","1965-Q1",1.755041,
"AUS","GFCF","TOT","QGRWTH","Q","1965-Q2",4.293578,
"AUS","GFCF","TOT","QGRWTH","Q","1965-Q3",1.674877,
"AUS","GFCF","TOT","QGRWTH","Q","1965-Q4",1.384275,
"AUS","GFCF","TOT","QGRWTH","Q","1966-Q1",2.457673,
"AUS","GFCF","TOT","QGRWTH","Q","1966-Q2",-1.845682,
"AUS","GFCF","TOT","QGRWTH","Q","1966-Q3",3.849026,
"AUS","GFCF","TOT","QGRWTH","Q","1966-Q4",-0.111126,
"AUS","GFCF","TOT","QGRWTH","Q","1967-Q1",1.636019,
"AUS","GFCF","TOT","QGRWTH","Q","1967-Q2",1.242676,
"AUS","GFCF","TOT","QGRWTH","Q","1967-Q3",3.00814,
"AUS","GFCF","TOT","QGRWTH","Q","1967-Q4",0.475397,
"AUS","GFCF","TOT","QGRWTH","Q","1968-Q1",3.410348,
"AUS","GFCF","TOT","QGRWTH","Q","1968-Q2",1.580605,
"AUS","GFCF","TOT","QGRWTH","Q","1968-Q3",0.854051,
"AUS","GFCF","TOT","QGRWTH","Q","1968-Q4",2.488255,
"AUS","GFCF","TOT","QGRWTH","Q","1969-Q1",-0.356537,
"AUS","GFCF","TOT","QGRWTH","Q","1969-Q2",2.907934,
"AUS","GFCF","TOT","QGRWTH","Q","1969-Q3",-0.513273,
"AUS","GFCF","TOT","QGRWTH","Q","1969-Q4",1.708643,
"AUS","GFCF","TOT","QGRWTH","Q","1970-Q1",-1.314498,
"AUS","GFCF","TOT","QGRWTH","Q","1970-Q2",2.260543,
"AUS","GFCF","TOT","QGRWTH","Q","1970-Q3",-0.962058,
"AUS","GFCF","TOT","QGRWTH","Q","1970-Q4",1.828203,
"AUS","GFCF","TOT","QGRWTH","Q","1971-Q1",3.172732,
"AUS","GFCF","TOT","QGRWTH","Q","1971-Q2",-0.935016,
"AUS","GFCF","TOT","QGRWTH","Q","1971-Q3",4.116197,
"AUS","GFCF","TOT","QGRWTH","Q","1971-Q4",-3.172844,
"AUS","GFCF","TOT","QGRWTH","Q","1972-Q1",-0.696973,
"AUS","GFCF","TOT","QGRWTH","Q","1972-Q2",0.796145,
"AUS","GFCF","TOT","QGRWTH","Q","1972-Q3",1.823945,
"AUS","GFCF","TOT","QGRWTH","Q","1972-Q4",0.729778,
"AUS","GFCF","TOT","QGRWTH","Q","1973-Q1",2.259601,
"AUS","GFCF","TOT","QGRWTH","Q","1973-Q2",0.421126,
"AUS","GFCF","TOT","QGRWTH","Q","1973-Q3",1.633036,
"AUS","GFCF","TOT","QGRWTH","Q","1973-Q4",3.203883,
"AUS","GFCF","TOT","QGRWTH","Q","1974-Q1",0.211665,
"AUS","GFCF","TOT","QGRWTH","Q","1974-Q2",-6.003286,
"AUS","GFCF","TOT","QGRWTH","Q","1974-Q3",-2.736443,
"AUS","GFCF","TOT","QGRWTH","Q","1974-Q4",-0.995995,
"AUS","GFCF","TOT","QGRWTH","Q","1975-Q1",0.767476,
"AUS","GFCF","TOT","QGRWTH","Q","1975-Q2",1.199053,
"AUS","GFCF","TOT","QGRWTH","Q","1975-Q3",1.215357,
"AUS","GFCF","TOT","QGRWTH","Q","1975-Q4",-0.763666,
"AUS","GFCF","TOT","QGRWTH","Q","1976-Q1",2.126367,
"AUS","GFCF","TOT","QGRWTH","Q","1976-Q2",2.642276,
"AUS","GFCF","TOT","QGRWTH","Q","1976-Q3",-1.777348,
"AUS","GFCF","TOT","QGRWTH","Q","1976-Q4",5.040075,
"AUS","GFCF","TOT","QGRWTH","Q","1977-Q1",-1.034547,
"AUS","GFCF","TOT","QGRWTH","Q","1977-Q2",-1.494726,
"AUS","GFCF","TOT","QGRWTH","Q","1977-Q3",3.154862,
"AUS","GFCF","TOT","QGRWTH","Q","1977-Q4",-1.494274,
"AUS","GFCF","TOT","QGRWTH","Q","1978-Q1",2.551864,
"AUS","GFCF","TOT","QGRWTH","Q","1978-Q2",3.8201,
"AUS","GFCF","TOT","QGRWTH","Q","1978-Q3",2.037284,
"AUS","GFCF","TOT","QGRWTH","Q","1978-Q4",3.571273,
"AUS","GFCF","TOT","QGRWTH","Q","1979-Q1",1.642167,
"AUS","GFCF","TOT","QGRWTH","Q","1979-Q2",0.685922,
"AUS","GFCF","TOT","QGRWTH","Q","1979-Q3",-2.314606,
"AUS","GFCF","TOT","QGRWTH","Q","1979-Q4",2.646725,
"AUS","GFCF","TOT","QGRWTH","Q","1980-Q1",0.867679,
"AUS","GFCF","TOT","QGRWTH","Q","1980-Q2",2.353419,
"AUS","GFCF","TOT","QGRWTH","Q","1980-Q3",7.167493,
"AUS","GFCF","TOT","QGRWTH","Q","1980-Q4",0.669552,
"AUS","GFCF","TOT","QGRWTH","Q","1981-Q1",3.204233,
"AUS","GFCF","TOT","QGRWTH","Q","1981-Q2",0.829595,
"AUS","GFCF","TOT","QGRWTH","Q","1981-Q3",4.15622,
"AUS","GFCF","TOT","QGRWTH","Q","1981-Q4",2.359642,
"AUS","GFCF","TOT","QGRWTH","Q","1982-Q1",-0.801537,
"AUS","GFCF","TOT","QGRWTH","Q","1982-Q2",-3.041736,
"AUS","GFCF","TOT","QGRWTH","Q","1982-Q3",-2.820345,
"AUS","GFCF","TOT","QGRWTH","Q","1982-Q4",-2.951807,
"AUS","GFCF","TOT","QGRWTH","Q","1983-Q1",-5.455143,
"AUS","GFCF","TOT","QGRWTH","Q","1983-Q2",0.16993,
"AUS","GFCF","TOT","QGRWTH","Q","1983-Q3",4.302734,
"AUS","GFCF","TOT","QGRWTH","Q","1983-Q4",2.753854,
"AUS","GFCF","TOT","QGRWTH","Q","1984-Q1",1.633211,
"AUS","GFCF","TOT","QGRWTH","Q","1984-Q2",5.450942,
"AUS","GFCF","TOT","QGRWTH","Q","1984-Q3",-1.705156,
"AUS","GFCF","TOT","QGRWTH","Q","1984-Q4",2.656741,
"AUS","GFCF","TOT","QGRWTH","Q","1985-Q1",6.832546,
"AUS","GFCF","TOT","QGRWTH","Q","1985-Q2",0.51999,
"AUS","GFCF","TOT","QGRWTH","Q","1985-Q3",4.070254,
"AUS","GFCF","TOT","QGRWTH","Q","1985-Q4",-3.041938,
"AUS","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.491174,
"AUS","GFCF","TOT","QGRWTH","Q","1986-Q2",0.256054,
"AUS","GFCF","TOT","QGRWTH","Q","1986-Q3",-2.070897,
"AUS","GFCF","TOT","QGRWTH","Q","1986-Q4",5.027494,
"AUS","GFCF","TOT","QGRWTH","Q","1987-Q1",-3.437547,
"AUS","GFCF","TOT","QGRWTH","Q","1987-Q2",5.542818,
"AUS","GFCF","TOT","QGRWTH","Q","1987-Q3",-1.321004,
"AUS","GFCF","TOT","QGRWTH","Q","1987-Q4",6.038971,
"AUS","GFCF","TOT","QGRWTH","Q","1988-Q1",1.04643,
"AUS","GFCF","TOT","QGRWTH","Q","1988-Q2",0.422011,
"AUS","GFCF","TOT","QGRWTH","Q","1988-Q3",1.354714,
"AUS","GFCF","TOT","QGRWTH","Q","1988-Q4",5.883797,
"AUS","GFCF","TOT","QGRWTH","Q","1989-Q1",3.748358,
"AUS","GFCF","TOT","QGRWTH","Q","1989-Q2",1.467521,
"AUS","GFCF","TOT","QGRWTH","Q","1989-Q3",0.210459,
"AUS","GFCF","TOT","QGRWTH","Q","1989-Q4",-3.047693,
"AUS","GFCF","TOT","QGRWTH","Q","1990-Q1",-0.546586,
"AUS","GFCF","TOT","QGRWTH","Q","1990-Q2",-4.014284,
"AUS","GFCF","TOT","QGRWTH","Q","1990-Q3",-0.327185,
"AUS","GFCF","TOT","QGRWTH","Q","1990-Q4",-3.563203,
"AUS","GFCF","TOT","QGRWTH","Q","1991-Q1",-4.134069,
"AUS","GFCF","TOT","QGRWTH","Q","1991-Q2",-2.860579,
"AUS","GFCF","TOT","QGRWTH","Q","1991-Q3",1.031718,
"AUS","GFCF","TOT","QGRWTH","Q","1991-Q4",-0.052518,
"AUS","GFCF","TOT","QGRWTH","Q","1992-Q1",0.157637,
"AUS","GFCF","TOT","QGRWTH","Q","1992-Q2",0.536287,
"AUS","GFCF","TOT","QGRWTH","Q","1992-Q3",0.872616,
"AUS","GFCF","TOT","QGRWTH","Q","1992-Q4",8.498347,
"AUS","GFCF","TOT","QGRWTH","Q","1993-Q1",-2.582645,
"AUS","GFCF","TOT","QGRWTH","Q","1993-Q2",0.938086,
"AUS","GFCF","TOT","QGRWTH","Q","1993-Q3",-0.969775,
"AUS","GFCF","TOT","QGRWTH","Q","1993-Q4",2.945977,
"AUS","GFCF","TOT","QGRWTH","Q","1994-Q1",3.181398,
"AUS","GFCF","TOT","QGRWTH","Q","1994-Q2",5.692847,
"AUS","GFCF","TOT","QGRWTH","Q","1994-Q3",4.593914,
"AUS","GFCF","TOT","QGRWTH","Q","1994-Q4",2.49722,
"AUS","GFCF","TOT","QGRWTH","Q","1995-Q1",-3.051123,
"AUS","GFCF","TOT","QGRWTH","Q","1995-Q2",-2.788139,
"AUS","GFCF","TOT","QGRWTH","Q","1995-Q3",7.074341,
"AUS","GFCF","TOT","QGRWTH","Q","1995-Q4",-5.628219,
"AUS","GFCF","TOT","QGRWTH","Q","1996-Q1",3.721195,
"AUS","GFCF","TOT","QGRWTH","Q","1996-Q2",5.768219,
"AUS","GFCF","TOT","QGRWTH","Q","1996-Q3",-5.014494,
"AUS","GFCF","TOT","QGRWTH","Q","1996-Q4",3.67359,
"AUS","GFCF","TOT","QGRWTH","Q","1997-Q1",6.889128,
"AUS","GFCF","TOT","QGRWTH","Q","1997-Q2",3.506176,
"AUS","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.418958,
"AUS","GFCF","TOT","QGRWTH","Q","1997-Q4",4.227149,
"AUS","GFCF","TOT","QGRWTH","Q","1998-Q1",1.306627,
"AUS","GFCF","TOT","QGRWTH","Q","1998-Q2",-2.900576,
"AUS","GFCF","TOT","QGRWTH","Q","1998-Q3",3.045567,
"AUS","GFCF","TOT","QGRWTH","Q","1998-Q4",3.514202,
"AUS","GFCF","TOT","QGRWTH","Q","1999-Q1",-2.091272,
"AUS","GFCF","TOT","QGRWTH","Q","1999-Q2",1.391061,
"AUS","GFCF","TOT","QGRWTH","Q","1999-Q3",4.800999,
"AUS","GFCF","TOT","QGRWTH","Q","1999-Q4",0.981406,
"AUS","GFCF","TOT","QGRWTH","Q","2000-Q1",1.280783,
"AUS","GFCF","TOT","QGRWTH","Q","2000-Q2",3.529875,
"AUS","GFCF","TOT","QGRWTH","Q","2000-Q3",-5.470134,
"AUS","GFCF","TOT","QGRWTH","Q","2000-Q4",-9.368981,
"AUS","GFCF","TOT","QGRWTH","Q","2001-Q1",1.794718,
"AUS","GFCF","TOT","QGRWTH","Q","2001-Q2",1.241175,
"AUS","GFCF","TOT","QGRWTH","Q","2001-Q3",3.934691,
"AUS","GFCF","TOT","QGRWTH","Q","2001-Q4",3.946253,
"AUS","GFCF","TOT","QGRWTH","Q","2002-Q1",2.446515,
"AUS","GFCF","TOT","QGRWTH","Q","2002-Q2",5.694155,
"AUS","GFCF","TOT","QGRWTH","Q","2002-Q3",1.464626,
"AUS","GFCF","TOT","QGRWTH","Q","2002-Q4",5.694973,
"AUS","GFCF","TOT","QGRWTH","Q","2003-Q1",0.649981,
"AUS","GFCF","TOT","QGRWTH","Q","2003-Q2",-1.431116,
"AUS","GFCF","TOT","QGRWTH","Q","2003-Q3",3.319477,
"AUS","GFCF","TOT","QGRWTH","Q","2003-Q4",5.335277,
"AUS","GFCF","TOT","QGRWTH","Q","2004-Q1",1.033767,
"AUS","GFCF","TOT","QGRWTH","Q","2004-Q2",0.25751,
"AUS","GFCF","TOT","QGRWTH","Q","2004-Q3",0.204932,
"AUS","GFCF","TOT","QGRWTH","Q","2004-Q4",3.399005,
"AUS","GFCF","TOT","QGRWTH","Q","2005-Q1",-0.200427,
"AUS","GFCF","TOT","QGRWTH","Q","2005-Q2",5.287636,
"AUS","GFCF","TOT","QGRWTH","Q","2005-Q3",1.818342,
"AUS","GFCF","TOT","QGRWTH","Q","2005-Q4",2.297349,
"AUS","GFCF","TOT","QGRWTH","Q","2006-Q1",-0.432525,
"AUS","GFCF","TOT","QGRWTH","Q","2006-Q2",0.402943,
"AUS","GFCF","TOT","QGRWTH","Q","2006-Q3",0.678518,
"AUS","GFCF","TOT","QGRWTH","Q","2006-Q4",0.100553,
"AUS","GFCF","TOT","QGRWTH","Q","2007-Q1",4.058741,
"AUS","GFCF","TOT","QGRWTH","Q","2007-Q2",3.984325,
"AUS","GFCF","TOT","QGRWTH","Q","2007-Q3",-0.274085,
"AUS","GFCF","TOT","QGRWTH","Q","2007-Q4",2.431429,
"AUS","GFCF","TOT","QGRWTH","Q","2008-Q1",2.66583,
"AUS","GFCF","TOT","QGRWTH","Q","2008-Q2",2.537595,
"AUS","GFCF","TOT","QGRWTH","Q","2008-Q3",0.554979,
"AUS","GFCF","TOT","QGRWTH","Q","2008-Q4",-1.56785,
"AUS","GFCF","TOT","QGRWTH","Q","2009-Q1",-2.941635,
"AUS","GFCF","TOT","QGRWTH","Q","2009-Q2",-0.561654,
"AUS","GFCF","TOT","QGRWTH","Q","2009-Q3",0.419585,
"AUS","GFCF","TOT","QGRWTH","Q","2009-Q4",5.155401,
"AUS","GFCF","TOT","QGRWTH","Q","2010-Q1",-0.247578,
"AUS","GFCF","TOT","QGRWTH","Q","2010-Q2",-0.084773,
"AUS","GFCF","TOT","QGRWTH","Q","2010-Q3",0.64094,
"AUS","GFCF","TOT","QGRWTH","Q","2010-Q4",-0.001016,
"AUS","GFCF","TOT","QGRWTH","Q","2011-Q1",3.842521,
"AUS","GFCF","TOT","QGRWTH","Q","2011-Q2",-0.203455,
"AUS","GFCF","TOT","QGRWTH","Q","2011-Q3",7.170721,
"AUS","GFCF","TOT","QGRWTH","Q","2011-Q4",-0.337473,
"AUS","GFCF","TOT","QGRWTH","Q","2012-Q1",3.449478,
"AUS","GFCF","TOT","QGRWTH","Q","2012-Q2",3.250186,
"AUS","GFCF","TOT","QGRWTH","Q","2012-Q3",0.128011,
"AUS","GFCF","TOT","QGRWTH","Q","2012-Q4",0.260843,
"AUS","GFCF","TOT","QGRWTH","Q","2013-Q1",-1.972631,
"AUS","GFCF","TOT","QGRWTH","Q","2013-Q2",-1.396843,
"AUS","GFCF","TOT","QGRWTH","Q","2013-Q3",0.941174,
"AUS","GFCF","TOT","QGRWTH","Q","2013-Q4",-0.793811,
"AUS","GFCF","TOT","QGRWTH","Q","2014-Q1",0.152959,
"AUS","GFCF","TOT","QGRWTH","Q","2014-Q2",-0.788347,
"AUS","GFCF","TOT","QGRWTH","Q","2014-Q3",-1.683544,
"AUS","GFCF","TOT","QGRWTH","Q","2014-Q4",-0.626301,
"AUS","GFCF","TOT","QGRWTH","Q","2015-Q1",-0.174867,
"AUS","GFCF","TOT","QGRWTH","Q","2015-Q2",-0.9671,
"AUS","GFCF","TOT","QGRWTH","Q","2015-Q3",-2.094964,
"AUS","GFCF","TOT","QGRWTH","Q","2015-Q4",-0.68974,
"AUS","GFCF","TOT","QGRWTH","Q","2016-Q1",0.644312,
"AUS","GFCF","TOT","QGRWTH","Q","2016-Q2",-0.825653,
"AUS","GFCF","TOT","QGRWTH","Q","2016-Q3",-2.582066,
"AUS","GFCF","TOT","QGRWTH","Q","2016-Q4",3.033463,
"AUS","GFCF","TOT","QGRWTH","Q","2017-Q1",0.917388,
"AUS","GFCF","TOT","QGRWTH","Q","2017-Q2",0.619465,
"AUS","GFCF","TOT","QGRWTH","Q","2017-Q3",2.550156,
"AUS","GFCF","TOT","QGRWTH","Q","2017-Q4",-0.514059,
"AUS","GFCF","TOT","QGRWTH","Q","2018-Q1",1.567493,
"AUS","GFCF","TOT","QGRWTH","Q","2018-Q2",-0.18516,
"AUS","GFCF","TOT","QGRWTH","Q","2018-Q3",0.413331,
"AUS","GFCF","TOT","QGRWTH","Q","2018-Q4",-1.037594,
"AUS","GFCF","TOT","QGRWTH","Q","2019-Q1",-0.71771,
"AUT","GFCF","TOT","QGRWTH","Q","1960-Q2",1.195422,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1960-Q3",2.843445,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1960-Q4",4.226099,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1961-Q1",14.815608,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1961-Q2",-10.108815,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1961-Q3",1.892974,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1961-Q4",1.012944,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1962-Q1",3.614693,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1962-Q2",0.204997,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1962-Q3",0.699933,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1962-Q4",-1.239428,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1963-Q1",-4.573727,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1963-Q2",11.987795,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1963-Q3",-2.240183,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1963-Q4",4.573686,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1964-Q1",0.959878,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1964-Q2",3.678493,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1964-Q3",-0.054978,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1964-Q4",2.303958,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1965-Q1",-1.493028,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1965-Q2",3.093849,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1965-Q3",6.005089,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1965-Q4",-0.058676,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1966-Q1",5.810399,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1966-Q2",-1.430727,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1966-Q3",0.124214,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1966-Q4",0.999452,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1967-Q1",0.413582,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1967-Q2",-0.249235,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1967-Q3",-2.468263,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1967-Q4",3.44243,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1968-Q1",3.296458,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1968-Q2",-2.660191,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1968-Q3",3.977996,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1968-Q4",-1.243626,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1969-Q1",-4.775678,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1969-Q2",4.518346,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1969-Q3",3.224763,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1969-Q4",1.230896,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1970-Q1",0.224277,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1970-Q2",8.308446,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1970-Q3",2.457048,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1970-Q4",1.138642,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1971-Q1",4.509323,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1971-Q2",6.36322,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1971-Q3",-0.507926,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1971-Q4",0.574589,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1972-Q1",4.832725,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1972-Q2",0.839758,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1972-Q3",1.997288,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1972-Q4",13.769469,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1973-Q1",-13.136603,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1973-Q2",3.678664,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1973-Q3",2.604668,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1973-Q4",-1.018169,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1974-Q1",5.604078,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1974-Q2",-1.534295,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1974-Q3",-2.37811,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1974-Q4",-2.458653,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1975-Q1",0.616736,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1975-Q2",-3.690163,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1975-Q3",0.55429,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1975-Q4",1.322211,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1976-Q1",-0.384859,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1976-Q2",2.760586,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1976-Q3",0.558015,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1976-Q4",5.946126,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1977-Q1",-0.156191,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1977-Q2",1.68327,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1977-Q3",2.884425,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1977-Q4",4.123849,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1978-Q1",-13.803433,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1978-Q2",3.741373,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1978-Q3",-1.202738,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1978-Q4",-0.148756,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1979-Q1",3.471841,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1979-Q2",0.925203,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1979-Q3",0.237555,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1979-Q4",0.996092,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1980-Q1",5.092757,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1980-Q2",-3.172024,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1980-Q3",-0.090818,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1980-Q4",1.146797,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1981-Q1",1.045072,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1981-Q2",-0.897225,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1981-Q3",-1.295295,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1981-Q4",-2.325577,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1982-Q1",-2.55318,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1982-Q2",-1.604077,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1982-Q3",-1.106622,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1982-Q4",-2.641843,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1983-Q1",1.423012,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1983-Q2",1.260207,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1983-Q3",1.567018,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1983-Q4",0.944028,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1984-Q1",-2.838406,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1984-Q2",1.264992,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1984-Q3",-1.409028,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1984-Q4",3.861455,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q1",2.67287,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q2",0.061463,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q3",3.822652,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1985-Q4",-1.253459,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q1",-0.557901,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q2",1.314192,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q3",1.904557,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1986-Q4",0.351699,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q1",0.173271,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q2",3.090644,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q3",-0.025449,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1987-Q4",1.251276,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q1",4.126871,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q2",0.366423,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q3",0.695469,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1988-Q4",1.134911,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q1",1.258006,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q2",0.88924,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q3",0.707418,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1989-Q4",1.187147,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q1",1.430845,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q2",1.252362,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q3",1.431035,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1990-Q4",1.863788,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q1",2.430343,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q2",2.493566,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q3",1.532418,"E"
"AUT","GFCF","TOT","QGRWTH","Q","1991-Q4",0.49908,"E"
